id,temperature,created_at,sound,light,dust,fan,motion
"'5036', ","'22.01',"," '2026-05-07  00:58:45',"," '13.03',", '1.73',", '0.0222'",", '0'",", '0'"
"'5037', ","'21.89',"," '2026-05-07  00:59:00',"," '10.09',", '0.83',", '0.0233'",", '0'",", '1'"
"'5038', ","'21.91',"," '2026-05-07  00:59:15',"," '15.91',", '0.34',", '0.0335'",", '0'",", '0'"
"'5039', ","'21.68',"," '2026-05-07  00:59:30',"," '18.4', ","'5.36',"," '0.0215',"," '0',", '0'
"'5040', ","'21.89',"," '2026-05-07  00:59:45',"," '15.36',", '0.16',", '0.0237'",", '0'",", '0'"
"'5041', ","'21.68',"," '2026-05-07  01:00:00',"," '12.07',", '1.68',", '0.0094'",", '0'",", '0'"
"'5042', ","'21.81',"," '2026-05-07  01:00:15',"," '16.61',", '1.15',", '0.0166'",", '0'",", '0'"
"'5043', ","'21.68',"," '2026-05-07  01:00:30',"," '14.72',", '1.26',", '0.0213'",", '0'",", '0'"
"'5044', ","'22.03',"," '2026-05-07  01:00:45',"," '15.38',", '3.23',", '0.0149'",", '0'",", '0'"
"'5045', ","'22.16',"," '2026-05-07  01:01:00',"," '14.08',", '5.05',", '0.0147'",", '0'",", '0'"
"'5046', ","'21.71',"," '2026-05-07  01:01:15',"," '12.5', ","'3.71',"," '0.0313',"," '0',", '0'
"'5047', ","'22.02',"," '2026-05-07  01:01:30',"," '16.4', ","'3.16',"," '0.0338',"," '0',", '0'
"'5048', ","'21.86',"," '2026-05-07  01:01:45',"," '11.26',", '4.73',", '0.0267'",", '0'",", '0'"
"'5049', ","'21.86',"," '2026-05-07  01:02:00',"," '13.35',", '5.25',", '0.0256'",", '0'",", '0'"
"'5050', ","'21.99',"," '2026-05-07  01:02:15',"," '11.24',", '2.16',", '0.0183'",", '0'",", '0'"
"'5051', ","'22.01',"," '2026-05-07  01:02:30',"," '12.21',", '1.54',", '0.0316'",", '0'",", '0'"
"'5052', ","'22.11',"," '2026-05-07  01:02:45',"," '12.77',", '0.95',", '0.0111'",", '0'",", '0'"
"'5053', ","'22.08',"," '2026-05-07  01:03:00',"," '9.18', ","'4.81',"," '0.0103',"," '0',", '0'
"'5054', ","'21.92',"," '2026-05-07  01:03:15',"," '10.98',", '5.22',", '0.0087'",", '0'",", '1'"
"'5055', ","'21.88',"," '2026-05-07  01:03:30',"," '12.66',", '2.42',", '0.0262'",", '0'",", '0'"
"'5056', ","'21.88',"," '2026-05-07  01:03:45',"," '8.93', ","'0.37',"," '0.0188',"," '0',", '0'
"'5057', ","'22.09',"," '2026-05-07  01:04:00',"," '10.08',", '2.67',", '0.0151'",", '0'",", '0'"
"'5058', ","'22.16',"," '2026-05-07  01:04:15',"," '18.21',", '2.85',", '0.018',"," '0',", '0'
"'5059', ","'22.05',"," '2026-05-07  01:04:30',"," '11.18',", '1.14',", '0.0104'",", '0'",", '0'"
"'5060', ","'22.07',"," '2026-05-07  01:04:45',"," '15.33',", '2.64',", '0.0311'",", '0'",", '0'"
"'5061', ","'22.07',"," '2026-05-07  01:05:00',"," '18.37',", '2.09',", '0.0136'",", '0'",", '0'"
"'5062', ","'22.01',"," '2026-05-07  01:05:15',"," '14.24',", '0.95',", '0.0134'",", '0'",", '0'"
"'5063', ","'22.16',"," '2026-05-07  01:05:30',"," '10.39',", '1.05',", '0.013',"," '0',", '0'
"'5064', ","'22.16',"," '2026-05-07  01:05:45',"," '9.66', ","'0.96',"," '0.0162',"," '0',", '0'
"'5065', ","'22.06',"," '2026-05-07  01:06:00',"," '16.67',", '3.49',", '0.0181'",", '0'",", '0'"
"'5066', ","'21.93',"," '2026-05-07  01:06:15',"," '12.09',", '4.15',", '0.0159'",", '0'",", '0'"
"'5067', ","'21.81',"," '2026-05-07  01:06:30',"," '16.1', ","'5.21',"," '0.0129',"," '0',", '0'
"'5068', ","'21.97',"," '2026-05-07  01:06:45',"," '16.57',"," '5.5',"," '0.0148',"," '0',", '0'
"'5069', ","'21.75',"," '2026-05-07  01:07:00',"," '16.86',", '4.47',", '0.0269'",", '0'",", '0'"
"'5070', ","'21.82',"," '2026-05-07  01:07:15',"," '16.31',", '5.24',", '0.024',"," '0',", '0'
"'5071', ","'22.09',"," '2026-05-07  01:07:30',"," '15.17',", '1.68',", '0.0109'",", '0'",", '0'"
"'5072', ","'21.79',"," '2026-05-07  01:07:45',"," '11.81',", '1.84',", '0.023',"," '0',", '0'
"'5073', ","'21.83',"," '2026-05-07  01:08:00',"," '17.26',", '4.99',", '0.0312'",", '0'",", '0'"
"'5074', ","'21.69',"," '2026-05-07  01:08:15',"," '12.61',", '1.65',", '0.0111'",", '0'",", '0'"
"'5075', ","'21.83',"," '2026-05-07  01:08:30',"," '17.36',", '4.78',", '0.0237'",", '0'",", '0'"
"'5076', ","'21.86',"," '2026-05-07  01:08:45',"," '16.96',"," '5.5',"," '0.0249',"," '0',", '0'
"'5077', ","'21.76',"," '2026-05-07  01:09:00',"," '9.7', '","1.59', ","'0.0322', ","'0', ",'0'
"'5078', ","'21.86',"," '2026-05-07  01:09:15',"," '12.98',", '0.86',", '0.0122'",", '0'",", '0'"
"'5079', ","'22.09',"," '2026-05-07  01:09:30',"," '11.79',", '0.28',", '0.0318'",", '0'",", '0'"
"'5080', ","'21.75',"," '2026-05-07  01:09:45',"," '9.29', ","'1.11',"," '0.0303',"," '0',", '0'
"'5081', ","'21.66',"," '2026-05-07  01:10:00',", '115.66',", '4.84","', '0.0125","', '0","', '0'"
"'5082', ","'21.95',"," '2026-05-07  01:10:15',"," '11.07',", '4.37',", '0.0175'",", '0'",", '0'"
"'5083', ","'21.95',"," '2026-05-07  01:10:30',"," '12.62',", '0.03',", '0.0348'",", '0'",", '0'"
"'5084', ","'21.55',"," '2026-05-07  01:10:45',"," '17.59',", '3.05',", '0.0303'",", '0'",", '0'"
"'5085', ","'21.61',"," '2026-05-07  01:11:00',"," '16.89',", '0.66',", '0.027',"," '0',", '1'
"'5086', ","'21.99',"," '2026-05-07  01:11:15',"," '13.44',", '5.26',", '0.0318'",", '0'",", '1'"
"'5087', ","'21.86',"," '2026-05-07  01:11:30',"," '13.32',", '4.06',", '0.0291'",", '0'",", '0'"
"'5088', ","'21.54',"," '2026-05-07  01:11:45',"," '15.62',", '4.74',", '0.0292'",", '0'",", '1'"
"'5089', ","'21.59',"," '2026-05-07  01:12:00',"," '8.5', '","0.18', ","'0.0096', ","'0', ",'0'
"'5090', ","'22.07',"," '2026-05-07  01:12:15',"," '10.99',"," '4.7',"," '0.0171',"," '0',", '0'
"'5091', ","'21.7', ","'2026-05-07  01:12:30', ","'14.26', ","'3.66',"," '0.0336',"," '0',", '1'
"'5092', ","'21.92',"," '2026-05-07  01:12:45',"," '11.88',", '3.31',", '0.0312'",", '0'",", '0'"
"'5093', ","'22.12',"," '2026-05-07  01:13:00',"," '12.94',", '1.65',", '0.0296'",", '0'",", '0'"
"'5094', ","'21.66',"," '2026-05-07  01:13:15',"," '15.02',", '3.14',", '0.027',"," '0',", '1'
"'5095', ","'21.57',"," '2026-05-07  01:13:30',"," '9.32', ","'2.96',"," '0.0162',"," '0',", '0'
"'5096', ","'21.63',"," '2026-05-07  01:13:45',"," '17.35',", '4.35',", '0.018',"," '0',", '0'
"'5097', ","'21.78',"," '2026-05-07  01:14:00',"," '14.99',", '3.74',", '0.0227'",", '0'",", '0'"
"'5098', ","'21.8', ","'2026-05-07  01:14:15', ","'18.25', ","'2.39',"," '0.0187',"," '0',", '0'
"'5099', ","'21.69',"," '2026-05-07  01:14:30',"," '13.59',", '0.09',", '0.0204'",", '0'",", '0'"
"'5100', ","'21.7', ","'2026-05-07  01:14:45', ","'15.76', ","'0.41',"," '0.014', ","'0', ",'0'
"'5101', ","'21.84',"," '2026-05-07  01:15:00',"," '12.38',"," '4', '","0.0176', '","0', '",0'
"'5102', ","'21.69',"," '2026-05-07  01:15:15',"," '12.11',"," '3.4',"," '0.0279',"," '0',", '0'
"'5103', ","'21.69',"," '2026-05-07  01:15:30',"," '12', '3",".07', '","0.0096', '","0', '",0'
"'5104', ","'21.81',"," '2026-05-07  01:15:45',"," '8.51', ","'1.18',"," '0.0168',"," '0',", '0'
"'5105', ","'21.51',"," '2026-05-07  01:16:00',"," '16.93',", '4.83',", '0.0116'",", '0'",", '0'"
"'5106', ","'21.77',"," '2026-05-07  01:16:15',"," '17.94',", '1.76',", '0.0246'",", '0'",", '0'"
"'5107', ","'21.55',"," '2026-05-07  01:16:30',"," '8.61', ","'2.91',"," '0.0348',"," '0',", '0'
"'5108', ","'21.74',"," '2026-05-07  01:16:45',"," '16.39',", '2.97',", '0.0225'",", '0'",", '0'"
"'5109', ","'22.05',"," '2026-05-07  01:17:00',"," '14.1', ","'1.5', ","'0.0145', ","'0', ",'0'
"'5110', ","'21.54',"," '2026-05-07  01:17:15',", '187.87',", '3.65","', '0.0197","', '0","', '0'"
"'5111', ","'22.01',"," '2026-05-07  01:17:30',"," '16.06',"," '5.4',"," '0.0212',"," '0',", '0'
"'5112', ","'21.82',"," '2026-05-07  01:17:45',"," '13.95',"," '4.5',"," '0.0265',"," '0',", '0'
"'5113', ","'21.52',"," '2026-05-07  01:18:00',"," '15.21',", '1.78',", '0.0153'",", '0'",", '0'"
"'5114', ","'21.53',"," '2026-05-07  01:18:15',"," '15.42',", '5.37',", '0.0315'",", '0'",", '0'"
"'5115', ","'21.7', ","'2026-05-07  01:18:30', ","'15.55', ","'2.51',"," '0.0273',"," '0',", '0'
"'5116', ","'21.83',"," '2026-05-07  01:18:45',"," '9.59', ","'1.87',"," '0.0342',"," '0',", '0'
"'5117', ","'21.63',"," '2026-05-07  01:19:00',"," '12.02',", '1.58',", '0.0239'",", '0'",", '0'"
"'5118', ","'21.67',"," '2026-05-07  01:19:15',"," '11.79',", '4.44',", '0.0116'",", '0'",", '0'"
"'5119', ","'21.87',"," '2026-05-07  01:19:30',"," '12.4', ","'4.8', ","'0.0229', ","'0', ",'0'
"'5120', ","'22.06',"," '2026-05-07  01:19:45',"," '9.88', ","'5.05',"," '0.0321',"," '0',", '0'
"'5121', ","'21.77',"," '2026-05-07  01:20:00',"," '10.59',", '4.68',", '0.0147'",", '0'",", '0'"
"'5122', ","'21.73',"," '2026-05-07  01:20:15',"," '11.16',", '0.55',", '0.0141'",", '0'",", '0'"
"'5123', ","'21.92',"," '2026-05-07  01:20:30',"," '12.08',", '3.68',", '0.0277'",", '0'",", '0'"
"'5124', ","'22.02',"," '2026-05-07  01:20:45',"," '13.01',", '4.39',", '0.029',"," '0',", '0'
"'5125', ","'21.81',"," '2026-05-07  01:21:00',"," '9.61', ","'3.47',"," '0.033', ","'0', ",'0'
"'5126', ","'21.66',"," '2026-05-07  01:21:15',"," '15.91',", '2.58',", '0.027',"," '0',", '1'
"'5127', ","'21.76',"," '2026-05-07  01:21:30',"," '15.35',", '1.64',", '0.0277'",", '0'",", '0'"
"'5128', ","'21.81',"," '2026-05-07  01:21:45',"," '9.42', ","'3.56',"," '0.0194',"," '0',", '0'
"'5129', ","'21.45',"," '2026-05-07  01:22:00',"," '12.54',", '4.71',", '0.02', ","'0', ",'0'
"'5130', ","'21.5', ","'2026-05-07  01:22:15', ","'15.26', ","'4.11',"," '0.0185',"," '0',", '0'
"'5131', ","'21.53',"," '2026-05-07  01:22:30',"," '14.57',"," '5', '","0.0266', '","0', '",0'
"'5132', ","'21.66',"," '2026-05-07  01:22:45',"," '14.37',", '3.66',", '0.0178'",", '0'",", '0'"
"'5133', ","'21.92',"," '2026-05-07  01:23:00',"," '8.94', ","'2.27',"," '0.0239',"," '0',", '0'
"'5134', ","'21.62',"," '2026-05-07  01:23:15',"," '15.28',", '5.14',", '0.0171'",", '0'",", '0'"
"'5135', ","'21.45',"," '2026-05-07  01:23:30',"," '13.58',", '0.12',", '0.0112'",", '0'",", '1'"
"'5136', ","'21.77',"," '2026-05-07  01:23:45',"," '13.3', ","'4.28',"," '0.0309',"," '0',", '0'
"'5137', ","'21.87',"," '2026-05-07  01:24:00',"," '10.11',", '3.76',", '0.0251'",", '0'",", '0'"
"'5138', ","'21.96',"," '2026-05-07  01:24:15',"," '10.61',", '1.89',", '0.0258'",", '0'",", '1'"
"'5139', ","'21.91',"," '2026-05-07  01:24:30',"," '12.64',", '4.87',", '0.032',"," '0',", '0'
"'5140', ","'21.74',"," '2026-05-07  01:24:45',"," '11.5', ","'5.24',"," '0.026', ","'0', ",'0'
"'5141', ","'21.56',"," '2026-05-07  01:25:00',"," '16.11',", '3.05',", '0.0272'",", '0'",", '0'"
"'5142', ","'21.93',"," '2026-05-07  01:25:15',"," '13.27',", '1.47',", '0.0152'",", '0'",", '0'"
"'5143', ","'21.54',"," '2026-05-07  01:25:30',"," '10.97',", '4.15',", '0.0152'",", '0'",", '1'"
"'5144', ","'21.9', ","'2026-05-07  01:25:45', ","'16.13', ","'0.02',"," '0.0222',"," '0',", '0'
"'5145', ","'21.51',"," '2026-05-07  01:26:00',"," '9.64', ","'0.41',"," '0.0216',"," '0',", '0'
"'5146', ","'21.79',"," '2026-05-07  01:26:15',"," '15.22',", '2.09',", '0.0172'",", '0'",", '0'"
"'5147', ","'21.54',"," '2026-05-07  01:26:30',"," '15.76',", '0.29',", '0.0337'",", '0'",", '0'"
"'5148', ","'21.78',"," '2026-05-07  01:26:45',"," '8.27', ","'5.07',"," '0.0194',"," '0',", '0'
"'5149', ","'21.97',"," '2026-05-07  01:27:00',"," '12.4', ","'3.75',"," '0.0301',"," '0',", '0'
"'5150', ","'21.85',"," '2026-05-07  01:27:15',"," '14.27',", '5.26',", '0.0105'",", '0'",", '0'"
"'5151', ","'21.97',"," '2026-05-07  01:27:30',"," '13.54',", '4.73',", '0.0109'",", '0'",", '1'"
"'5152', ","'21.61',"," '2026-05-07  01:27:45',"," '11.88',", '4.05',", '0.0098'",", '0'",", '0'"
"'5153', ","'21.83',"," '2026-05-07  01:28:00',"," '8.08', ","'0.3', ","'0.021', '","0', '",0'
"'5154', ","'21.79',"," '2026-05-07  01:28:15',"," '8.3', '","4.12', ","'0.0258', ","'0', ",'0'
"'5155', ","'21.69',"," '2026-05-07  01:28:30',"," '10', '4",".95', '","0.0342', '","0', '",0'
"'5156', ","'21.84',"," '2026-05-07  01:28:45',"," '16.14',"," '0.7',"," '0.0293',"," '0',", '0'
"'5157', ","'21.56',"," '2026-05-07  01:29:00',"," '11.59',", '4.18',", '0.0221'",", '0'",", '0'"
"'5158', ","'21.59',"," '2026-05-07  01:29:15',"," '12.07',", '1.02',", '0.0332'",", '0'",", '0'"
"'5159', ","'21.97',"," '2026-05-07  01:29:30',"," '12.97',"," '4.6',"," '0.0145',"," '0',", '0'
"'5160', ","'21.56',"," '2026-05-07  01:29:45',"," '14.55',", '0.17',", '0.0234'",", '0'",", '0'"
"'5161', ","'21.49',"," '2026-05-07  01:30:00',"," '15.1', ","'2.85',"," '0.0255',"," '0',", '0'
"'5162', ","'21.64',"," '2026-05-07  01:30:15',"," '12.72',", '2.92',", '0.0083'",", '0'",", '0'"
"'5163', ","'21.46',"," '2026-05-07  01:30:30',"," '9.56', ","'4.3', ","'0.0165', ","'0', ",'0'
"'5164', ","'21.5', ","'2026-05-07  01:30:45', ","'15.15', ","'4.67',"," '0.0293',"," '0',", '0'
"'5165', ","'21.81',"," '2026-05-07  01:31:00',"," '16.23',", '0.49',", '0.0183'",", '0'",", '0'"
"'5166', ","'21.46',"," '2026-05-07  01:31:15',", '102.03',", '2.73","', '0.0088","', '0","', '0'"
"'5167', ","'21.78',"," '2026-05-07  01:31:30',"," '14.7', ","'2.39',"," '0.0206',"," '0',", '1'
"'5168', ","'21.64',"," '2026-05-07  01:31:45',"," '15.61',", '1.98',", '0.0134'",", '0'",", '0'"
"'5169', ","'21.93',"," '2026-05-07  01:32:00',"," '9.04', ","'2.61',"," '0.0221',"," '0',", '0'
"'5170', ","'21.4', ","'2026-05-07  01:32:15', ","'11.58', ","'0.54',"," '0.0178',"," '0',", '1'
"'5171', ","'21.5', ","'2026-05-07  01:32:30', ","'8.28', '","1.53', ","'0.02', '0","', '0",'
"'5172', ","'21.89',"," '2026-05-07  01:32:45',"," '13.37',", '5.23',", '0.011',"," '0',", '0'
"'5173', ","'21.81',"," '2026-05-07  01:33:00',"," '11.39',", '1.18',", '0.0195'",", '0'",", '0'"
"'5174', ","'21.4', ","'2026-05-07  01:33:15', ","'11.04', ","'5.33',"," '0.0167',"," '0',", '0'
"'5175', ","'21.56',"," '2026-05-07  01:33:30',"," '10.77',", '1.97',", '0.0157'",", '0'",", '0'"
"'5176', ","'21.57',"," '2026-05-07  01:33:45',"," '11.39',", '0.29',", '0.0207'",", '0'",", '0'"
"'5177', ","'21.68',"," '2026-05-07  01:34:00',"," '13.18',", '2.27',", '0.0333'",", '0'",", '0'"
"'5178', ","'21.92',"," '2026-05-07  01:34:15',"," '13.11',", '3.68',", '0.027',"," '0',", '1'
"'5179', ","'21.6', ","'2026-05-07  01:34:30', ","'8.69', '","0.42', ","'0.0089', ","'0', ",'0'
"'5180', ","'21.74',"," '2026-05-07  01:34:45',"," '14.35',", '2.89',", '0.0113'",", '0'",", '1'"
"'5181', ","'21.56',"," '2026-05-07  01:35:00',"," '8.45', ","'4.9', ","'0.0108', ","'0', ",'0'
"'5182', ","'21.83',"," '2026-05-07  01:35:15',"," '12.78',"," '5.1',"," '0.0349',"," '0',", '0'
"'5183', ","'21.49',"," '2026-05-07  01:35:30',"," '10.72',", '3.65',", '0.0141'",", '0'",", '0'"
"'5184', ","'21.75',"," '2026-05-07  01:35:45',"," '11', '2",".74', '","0.0162', '","0', '",0'
"'5185', ","'21.58',"," '2026-05-07  01:36:00',"," '16.34',", '4.58',", '0.0094'",", '0'",", '1'"
"'5186', ","'21.37',"," '2026-05-07  01:36:15',"," '16.06',", '1.23',", '0.0171'",", '0'",", '0'"
"'5187', ","'21.77',"," '2026-05-07  01:36:30',"," '10.21',", '3.82',", '0.0147'",", '0'",", '0'"
"'5188', ","'21.37',"," '2026-05-07  01:36:45',"," '10.73',", '2.33',", '0.0203'",", '0'",", '0'"
"'5189', ","'21.66',"," '2026-05-07  01:37:00',"," '13.29',", '1.83',", '0.0194'",", '0'",", '0'"
"'5190', ","'21.48',"," '2026-05-07  01:37:15',"," '8.71', ","'0.88',"," '0.0293',"," '0',", '0'
"'5191', ","'21.79',"," '2026-05-07  01:37:30',"," '16.56',", '1.95',", '0.0255'",", '0'",", '0'"
"'5192', ","'21.87',"," '2026-05-07  01:37:45',"," '16.27',", '4.78',", '0.0225'",", '0'",", '0'"
"'5193', ","'21.87',"," '2026-05-07  01:38:00',"," '8.16', ","'2.34',"," '0.0283',"," '0',", '0'
"'5194', ","'21.79',"," '2026-05-07  01:38:15',"," '11.24',", '0.47',", '0.0173'",", '0'",", '0'"
"'5195', ","'21.85',"," '2026-05-07  01:38:30',"," '14.39',", '4.01',", '0.0223'",", '0'",", '0'"
"'5196', ","'21.44',"," '2026-05-07  01:38:45',"," '13.72',", '0.96',", '0.013',"," '0',", '1'
"'5197', ","'21.36',"," '2026-05-07  01:39:00',"," '7.79', ","'3.52',"," '0.0296',"," '0',", '0'
"'5198', ","'21.5', ","'2026-05-07  01:39:15', ","'8.32', '","3.71', ","'0.0176', ","'0', ",'0'
"'5199', ","'21.39',"," '2026-05-07  01:39:30',"," '14.77',", '5.23',", '0.0215'",", '0'",", '0'"
"'5200', ","'21.4', ","'2026-05-07  01:39:45', ","'8.74', '","0.64', ","'0.0249', ","'0', ",'0'
"'5201', ","'21.37',"," '2026-05-07  01:40:00',"," '11.13',", '5.43',", '0.017',"," '0',", '1'
"'5202', ","'21.92',"," '2026-05-07  01:40:15',"," '14.77',", '4.43',", '0.0224'",", '0'",", '0'"
"'5203', ","'21.38',"," '2026-05-07  01:40:30',"," '11.78',", '4.36',", '0.0144'",", '0'",", '0'"
"'5204', ","'21.55',"," '2026-05-07  01:40:45',"," '11.18',", '4.51',", '0.0292'",", '0'",", '0'"
"'5205', ","'21.47',"," '2026-05-07  01:41:00',"," '9.79', ","'3.02',"," '0.011', ","'0', ",'0'
"'5206', ","'21.66',"," '2026-05-07  01:41:15',"," '10.65',", '3.78',", '0.023',"," '0',", '0'
"'5207', ","'21.45',"," '2026-05-07  01:41:30',"," '11.17',", '4.94',", '0.0238'",", '0'",", '0'"
"'5208', ","'21.63',"," '2026-05-07  01:41:45',"," '7.8', '","4.27', ","'0.0228', ","'0', ",'0'
"'5209', ","'21.91',"," '2026-05-07  01:42:00',"," '12.01',", '2.67',", '0.0209'",", '0'",", '0'"
"'5210', ","'21.37',"," '2026-05-07  01:42:15',"," '10.22',", '2.23',", '0.0101'",", '0'",", '0'"
"'5211', ","'21.83',"," '2026-05-07  01:42:30',"," '13.32',", '2.63',", '0.0263'",", '0'",", '0'"
"'5212', ","'21.55',"," '2026-05-07  01:42:45',"," '16.85',", '0.58',", '0.0304'",", '0'",", '0'"
"'5213', ","'21.85',"," '2026-05-07  01:43:00',"," '9.2', '","3.72', ","'0.0219', ","'0', ",'0'
"'5214', ","'21.68',"," '2026-05-07  01:43:15',"," '12.31',", '4.93',", '0.0239'",", '0'",", '0'"
"'5215', ","'21.39',"," '2026-05-07  01:43:30',"," '11.56',", '1.56',", '0.0089'",", '0'",", '1'"
"'5216', ","'21.65',"," '2026-05-07  01:43:45',"," '12.58',", '2.07',", '0.008',"," '0',", '0'
"'5217', ","'21.48',"," '2026-05-07  01:44:00',"," '7.63', ","'1.58',"," '0.0286',"," '0',", '0'
"'5218', ","'21.69',"," '2026-05-07  01:44:15',"," '15.33',", '1.05',", '0.0192'",", '0'",", '0'"
"'5219', ","'21.61',"," '2026-05-07  01:44:30',"," '9.92', ","'2.71',"," '0.0148',"," '0',", '0'
"'5220', ","'21.51',"," '2026-05-07  01:44:45',"," '13.63',", '3.72',", '0.0154'",", '0'",", '0'"
"'5221', ","'21.75',"," '2026-05-07  01:45:00',"," '8.67', ","'0.64',"," '0.0113',"," '0',", '0'
"'5222', ","'21.7', ","'2026-05-07  01:45:15', ","'12.49', ","'0.23',"," '0.0336',"," '0',", '0'
"'5223', ","'21.44',"," '2026-05-07  01:45:30',"," '15.3', ","'2.5', ","'0.0248', ","'0', ",'0'
"'5224', ","'21.4', ","'2026-05-07  01:45:45', ","'9.59', '","2.6', '","0.0257', '","0', '",0'
"'5225', ","'21.68',"," '2026-05-07  01:46:00',"," '7.5', '","5.3', '","0.0261', '","0', '",0'
"'5226', ","'21.35',"," '2026-05-07  01:46:15',"," '9.44', ","'2.67',"," '0.0082',"," '0',", '0'
"'5227', ","'21.8', ","'2026-05-07  01:46:30', ","'7.72', '","3.96', ","'0.022', '","0', '",0'
"'5228', ","'21.71',"," '2026-05-07  01:46:45',"," '9.23', ","'2.35',"," '0.0322',"," '0',", '0'
"'5229', ","'21.74',"," '2026-05-07  01:47:00',"," '11.03',", '5.36',", '0.017',"," '0',", '0'
"'5230', ","'21.56',"," '2026-05-07  01:47:15',"," '11.97',", '0.76',", '0.0103'",", '0'",", '0'"
"'5231', ","'21.49',"," '2026-05-07  01:47:30',"," '13.19',", '1.05',", '0.0155'",", '0'",", '0'"
"'5232', ","'21.58',"," '2026-05-07  01:47:45',"," '15.48',", '2.11',", '0.0343'",", '0'",", '0'"
"'5233', ","'21.49',"," '2026-05-07  01:48:00',"," '16.76',", '5.23',", '0.017',"," '0',", '0'
"'5234', ","'21.84',"," '2026-05-07  01:48:15',"," '8.48', ","'3.89',"," '0.0254',"," '0',", '0'
"'5235', ","'21.75',"," '2026-05-07  01:48:30',"," '11.94',", '0.31',", '0.0308'",", '0'",", '0'"
"'5236', ","'21.45',"," '2026-05-07  01:48:45',"," '12.06',", '2.53',", '0.026',"," '0',", '0'
"'5237', ","'21.63',"," '2026-05-07  01:49:00',"," '9.67', ","'1.12',"," '0.0264',"," '0',", '0'
"'5238', ","'21.75',"," '2026-05-07  01:49:15',"," '7.5', '","1.64', ","'0.032', '","0', '",0'
"'5239', ","'21.33',"," '2026-05-07  01:49:30',"," '13.87',", '3.06',", '0.0212'",", '0'",", '0'"
"'5240', ","'21.47',"," '2026-05-07  01:49:45',"," '9.1', '","3.75', ","'0.0243', ","'0', ",'0'
"'5241', ","'21.85',"," '2026-05-07  01:50:00',"," '94.6', ","'0.53',"," '0.0293',"," '0',", '0'
"'5242', ","'21.61',"," '2026-05-07  01:50:15',"," '14.55',", '2.03',", '0.0294'",", '0'",", '0'"
"'5243', ","'21.67',"," '2026-05-07  01:50:30',"," '9.66', ","'1.63',"," '0.0105',"," '0',", '0'
"'5244', ","'21.68',"," '2026-05-07  01:50:45',"," '8.99', ","'2.32',"," '0.0306',"," '0',", '1'
"'5245', ","'21.6', ","'2026-05-07  01:51:00', ","'163.71',", '1.91',", '0.0303'",", '0'",", '0'"
"'5246', ","'21.33',"," '2026-05-07  01:51:15',"," '9.17', ","'0.67',"," '0.0305',"," '0',", '0'
"'5247', ","'21.84',"," '2026-05-07  01:51:30',"," '8.5', '","3.32', ","'0.0112', ","'0', ",'0'
"'5248', ","'21.48',"," '2026-05-07  01:51:45',"," '15.64',", '3.65',", '0.0137'",", '0'",", '0'"
"'5249', ","'21.59',"," '2026-05-07  01:52:00',"," '12.76',", '1.92',", '0.0322'",", '0'",", '0'"
"'5250', ","'21.5', ","'2026-05-07  01:52:15', ","'7.39', '","4.87', ","'0.0279', ","'0', ",'0'
"'5251', ","'21.81',"," '2026-05-07  01:52:30',"," '14.76',", '5.29',", '0.0102'",", '0'",", '0'"
"'5252', ","'21.32',"," '2026-05-07  01:52:45',"," '7.6', '","5.23', ","'0.0308', ","'0', ",'0'
"'5253', ","'21.5', ","'2026-05-07  01:53:00', ","'7.57', '","3.42', ","'0.0086', ","'0', ",'0'
"'5254', ","'21.53',"," '2026-05-07  01:53:15',"," '15.85',", '1.16',", '0.0203'",", '0'",", '1'"
"'5255', ","'21.58',"," '2026-05-07  01:53:30',"," '13.21',", '5.17',", '0.0144'",", '0'",", '0'"
"'5256', ","'21.71',"," '2026-05-07  01:53:45',"," '9.56', ","'1.35',"," '0.0324',"," '0',", '0'
"'5257', ","'21.63',"," '2026-05-07  01:54:00',"," '12.8', ","'2.23',"," '0.0113',"," '0',", '0'
"'5258', ","'21.37',"," '2026-05-07  01:54:15',"," '16.62',"," '0.5',"," '0.0093',"," '0',", '0'
"'5259', ","'21.43',"," '2026-05-07  01:54:30',"," '8.39', ","'2.7', ","'0.035', '","0', '",0'
"'5260', ","'21.4', ","'2026-05-07  01:54:45', ","'7.89', '","3.65', ","'0.0183', ","'0', ",'0'
"'5261', ","'21.3', ","'2026-05-07  01:55:00', ","'16.28', ","'4.31',"," '0.0115',"," '0',", '0'
"'5262', ","'21.69',"," '2026-05-07  01:55:15',"," '13.11',", '3.77',", '0.0148'",", '0'",", '0'"
"'5263', ","'21.67',"," '2026-05-07  01:55:30',"," '17.13',", '3.17',", '0.0139'",", '0'",", '0'"
"'5264', ","'21.72',"," '2026-05-07  01:55:45',"," '11.29',", '3.01',", '0.0273'",", '0'",", '0'"
"'5265', ","'21.67',"," '2026-05-07  01:56:00',"," '17.05',", '2.39',", '0.018',"," '0',", '0'
"'5266', ","'21.32',"," '2026-05-07  01:56:15',"," '10.97',", '0.66',", '0.0321'",", '0'",", '0'"
"'5267', ","'21.71',"," '2026-05-07  01:56:30',"," '15.95',", '3.85',", '0.0153'",", '0'",", '0'"
"'5268', ","'21.55',"," '2026-05-07  01:56:45',"," '13.78',", '5.11',", '0.0336'",", '0'",", '1'"
"'5269', ","'21.27',"," '2026-05-07  01:57:00',"," '11.98',", '1.87',", '0.029',"," '0',", '0'
