id,temperature,created_at,sound,light,dust,fan,motion
"'2887', ","'20.66',"," '2026-05-06  01:01:30',"," '3.79', '","0.62', ","'0.0308', ","'0', ",'0'
"'2888', ","'20.31',"," '2026-05-06  01:01:45',"," '2.04', '","0.64', ","'0.0195', ","'0', ",'1'
"'2889', ","'20.55',"," '2026-05-06  01:02:00',"," '7.99', '","0.09', ","'0.0249', ","'0', ",'0'
"'2890', ","'20.18',"," '2026-05-06  01:02:15',"," '10.42', ","'0.79',"," '0.0249',"," '0',", '0'
"'2891', ","'20.33',"," '2026-05-06  01:02:30',"," '5.82', '","0.27', ","'0.0168', ","'0', ",'0'
"'2892', ","'20.3', ","'2026-05-06  01:02:45', ","'4.97', '1",".16', '","0.0289', '","0', '",0'
"'2893', ","'20.64',"," '2026-05-06  01:03:00',"," '6.69', '","0.56', ","'0.021', '","0', '",0'
"'2894', ","'20.26',"," '2026-05-06  01:03:15',"," '8.13', '","1.56', ","'0.0231', ","'0', ",'0'
"'2895', ","'20.56',"," '2026-05-06  01:03:30',"," '5.02', '","0.53', ","'0.014', '","0', '",0'
"'2896', ","'20.44',"," '2026-05-06  01:03:45',"," '9.33', '","0.2', '","0.0254', '","0', '",0'
"'2897', ","'20.23',"," '2026-05-06  01:04:00',"," '8.63', '","1.44', ","'0.0349', ","'0', ",'0'
"'2898', ","'20.5', ","'2026-05-06  01:04:15', ","'2.41', '1",".16', '","0.0314', '","0', '",0'
"'2899', ","'20.1', ","'2026-05-06  01:04:30', ","'3.65', '0",".84', '","0.0317', '","0', '",0'
"'2900', ","'20.53',"," '2026-05-06  01:04:45',"," '7.91', '","0.65', ","'0.0169', ","'0', ",'0'
"'2901', ","'20.31',"," '2026-05-06  01:05:00',"," '5.55', '","0.99', ","'0.0294', ","'0', ",'0'
"'2902', ","'20.63',"," '2026-05-06  01:05:15',"," '11.17', ","'1.03',"," '0.0299',"," '0',", '0'
"'2903', ","'20.38',"," '2026-05-06  01:05:30',"," '7.25', '","1.6', '","0.0324', '","0', '",0'
"'2904', ","'20.37',"," '2026-05-06  01:05:45',"," '7.16', '","0.45', ","'0.0284', ","'0', ",'0'
"'2905', ","'20.37',"," '2026-05-06  01:06:00',"," '6.82', '","0.63', ","'0.02', '0","', '0",'
"'2906', ","'20.61',"," '2026-05-06  01:06:15',"," '5.4', '0",".96', '","0.0207', '","0', '",0'
"'2907', ","'20.22',"," '2026-05-06  01:06:30',"," '5.9', '1",".54', '","0.0233', '","0', '",0'
"'2908', ","'20.59',"," '2026-05-06  01:06:45',"," '6.44', '","0.45', ","'0.0167', ","'0', ",'0'
"'2909', ","'20.17',"," '2026-05-06  01:07:00',"," '6.57', '","0.15', ","'0.0096', ","'0', ",'0'
"'2910', ","'20.39',"," '2026-05-06  01:07:15',"," '8.19', '","0.68', ","'0.0242', ","'0', ",'0'
"'2911', ","'20.17',"," '2026-05-06  01:07:30',"," '3.58', '","0.05', ","'0.0196', ","'0', ",'0'
"'2912', ","'20.4', ","'2026-05-06  01:07:45', ","'1.94', '1",".22', '","0.0297', '","0', '",0'
"'2913', ","'20.38',"," '2026-05-06  01:08:00',"," '5.38', '","1.41', ","'0.0168', ","'0', ",'0'
"'2914', ","'20.65',"," '2026-05-06  01:08:15',"," '6.7', '0",".73', '","0.0217', '","0', '",0'
"'2915', ","'20.59',"," '2026-05-06  01:08:30',"," '3.4', '0",".5', '0",".028', '0'",", '0'",
"'2916', ","'20.16',"," '2026-05-06  01:08:45',"," '11.19', ","'1.4', ","'0.0206', ","'0', ",'0'
"'2917', ","'20.07',"," '2026-05-06  01:09:00',"," '11.44', ","'1.39',"," '0.0134',"," '0',", '0'
"'2918', ","'20.36',"," '2026-05-06  01:09:15',"," '3.81', '","0.99', ","'0.0211', ","'0', ",'0'
"'2919', ","'20.29',"," '2026-05-06  01:09:30',"," '2.56', '","1.05', ","'0.0122', ","'0', ",'0'
"'2920', ","'20.62',"," '2026-05-06  01:09:45',"," '9.02', '","1.37', ","'0.0161', ","'0', ",'0'
"'2921', ","'20.14',"," '2026-05-06  01:10:00',"," '4.63', '","0.37', ","'0.024', '","0', '",0'
"'2922', ","'20.14',"," '2026-05-06  01:10:15',"," '2.66', '","0.52', ","'0.0266', ","'0', ",'0'
"'2923', ","'20.1', ","'2026-05-06  01:10:30', ","'5.57', '1",".4', '0",".0144', '0","', '0",'
"'2924', ","'20.44',"," '2026-05-06  01:10:45',"," '4.71', '","0.62', ","'0.0205', ","'0', ",'0'
"'2925', ","'20.38',"," '2026-05-06  01:11:00',"," '10.83', ","'1.07',"," '0.0203',"," '0',", '0'
"'2926', ","'20.54',"," '2026-05-06  01:11:15',"," '10.36', ","'1.33',"," '0.0113',"," '0',", '0'
"'2927', ","'20.24',"," '2026-05-06  01:11:30',"," '8.38', '","0.39', ","'0.0128', ","'0', ",'0'
"'2928', ","'20.21',"," '2026-05-06  01:11:45',"," '7.29', '","1.46', ","'0.0168', ","'0', ",'0'
"'2929', ","'20.56',"," '2026-05-06  01:12:00',"," '3.65', '","0.82', ","'0.0185', ","'0', ",'0'
"'2930', ","'20.57',"," '2026-05-06  01:12:15',"," '4.12', '","1.59', ","'0.0108', ","'0', ",'0'
"'2931', ","'20.15',"," '2026-05-06  01:12:30',"," '3.76', '","0.28', ","'0.0274', ","'0', ",'0'
"'2932', ","'20.43',"," '2026-05-06  01:12:45',"," '5.13', '","0.02', ","'0.013', '","0', '",0'
"'2933', ","'20.33',"," '2026-05-06  01:13:00',"," '11.68', ","'1.5', ","'0.017', '","0', '",0'
"'2934', ","'20.09',"," '2026-05-06  01:13:15',"," '2.45', '","0.86', ","'0.0261', ","'0', ",'0'
"'2935', ","'20.28',"," '2026-05-06  01:13:30',"," '5.01', '","0.38', ","'0.0225', ","'0', ",'0'
"'2936', ","'20.5', ","'2026-05-06  01:13:45', ","'9.82', '0",".89', '","0.0218', '","0', '",0'
"'2937', ","'20.06',"," '2026-05-06  01:14:00',"," '4.83', '","0.09', ","'0.0226', ","'0', ",'1'
"'2938', ","'20.57',"," '2026-05-06  01:14:15',"," '9.87', '","1.52', ","'0.0206', ","'0', ",'0'
"'2939', ","'20.41',"," '2026-05-06  01:14:30',"," '6.24', '","0.92', ","'0.0315', ","'0', ",'0'
"'2940', ","'20.09',"," '2026-05-06  01:14:45',"," '3.35', '","0.69', ","'0.0087', ","'0', ",'0'
"'2941', ","'20.15',"," '2026-05-06  01:15:00',"," '6.51', '","0.49', ","'0.0111', ","'0', ",'0'
"'2942', ","'20.06',"," '2026-05-06  01:15:15',"," '8.86', '","1.49', ","'0.0133', ","'0', ",'0'
"'2943', ","'20.37',"," '2026-05-06  01:15:30',"," '10.01', ","'1.53',"," '0.0267',"," '0',", '0'
"'2944', ","'20.1', ","'2026-05-06  01:15:45', ","'8.19', '0",".77', '","0.0202', '","0', '",0'
"'2945', ","'20.23',"," '2026-05-06  01:16:00',"," '8.82', '","1.02', ","'0.0193', ","'0', ",'0'
"'2946', ","'20.54',"," '2026-05-06  01:16:15',"," '10.54', ","'1.5', ","'0.0258', ","'0', ",'0'
"'2947', ","'20.06',"," '2026-05-06  01:16:30',"," '11.4', '","0.34', ","'0.0272', ","'0', ",'0'
"'2948', ","'20.32',"," '2026-05-06  01:16:45',"," '7.81', '","1.3', '","0.0231', '","0', '",0'
"'2949', ","'20.14',"," '2026-05-06  01:17:00',"," '3.61', '","0.2', '","0.0205', '","0', '",0'
"'2950', ","'20.36',"," '2026-05-06  01:17:15',"," '11.43', ","'1.39',"," '0.0166',"," '0',", '0'
"'2951', ","'20.55',"," '2026-05-06  01:17:30',"," '10.07', ","'0.37',"," '0.0084',"," '0',", '0'
"'2952', ","'20.01',"," '2026-05-06  01:17:45',"," '4.24', '","0.14', ","'0.0284', ","'0', ",'0'
"'2953', ","'20.33',"," '2026-05-06  01:18:00',"," '5.26', '","0.2', '","0.0347', '","0', '",0'
"'2954', ","'20.03',"," '2026-05-06  01:18:15',"," '8.18', '","0.1', '","0.0125', '","0', '",0'
"'2955', ","'20.05',"," '2026-05-06  01:18:30',"," '3.44', '","0.78', ","'0.0302', ","'0', ",'1'
"'2956', ","'20.4', ","'2026-05-06  01:18:45', ","'4.19', '0",".24', '","0.0168', '","0', '",0'
"'2957', ","'20.54',"," '2026-05-06  01:19:00',"," '9.81', '","0.14', ","'0.022', '","0', '",0'
"'2958', ","'20.17',"," '2026-05-06  01:19:15',"," '6.74', '","0.29', ","'0.0222', ","'0', ",'0'
"'2959', ","'19.98',"," '2026-05-06  01:19:30',"," '9.14', '","1.05', ","'0.0172', ","'0', ",'0'
"'2960', ","'20.09',"," '2026-05-06  01:19:45',"," '4.92', '","0.71', ","'0.0269', ","'0', ",'0'
"'2961', ","'20.22',"," '2026-05-06  01:20:00',"," '7.09', '","0.23', ","'0.0143', ","'0', ",'0'
"'2962', ","'20.37',"," '2026-05-06  01:20:15',"," '3.84', '","0.36', ","'0.0342', ","'0', ",'0'
"'2963', ","'20.12',"," '2026-05-06  01:20:30',"," '11.34', ","'0.52',"," '0.0133',"," '0',", '0'
"'2964', ","'20.5', ","'2026-05-06  01:20:45', ","'11.41', '","1.48', ","'0.0115', ","'0', ",'0'
"'2965', ","'20.29',"," '2026-05-06  01:21:00',"," '6.93', '","1.03', ","'0.0272', ","'0', ",'0'
"'2966', ","'20.37',"," '2026-05-06  01:21:15',"," '138.73',", '0.44',", '0.0194'",", '0'",", '0'"
"'2967', ","'20.55',"," '2026-05-06  01:21:30',"," '1.97', '","0.7', '","0.0172', '","0', '",0'
"'2968', ","'20.49',"," '2026-05-06  01:21:45',"," '9.3', '1",".05', '","0.0139', '","0', '",0'
"'2969', ","'20.14',"," '2026-05-06  01:22:00',"," '10.18', ","'0.68',"," '0.0098',"," '0',", '0'
"'2970', ","'20.53',"," '2026-05-06  01:22:15',"," '9.58', '","0.38', ","'0.0346', ","'0', ",'0'
"'2971', ","'20.13',"," '2026-05-06  01:22:30',"," '5.03', '","0.1', '","0.0124', '","0', '",0'
"'2972', ","'20.22',"," '2026-05-06  01:22:45',"," '4.26', '","1.32', ","'0.0158', ","'0', ",'0'
"'2973', ","'20.42',"," '2026-05-06  01:23:00',"," '11.29', ","'0.02',"," '0.0109',"," '0',", '0'
"'2974', ","'19.96',"," '2026-05-06  01:23:15',"," '11.26', ","'1.49',"," '0.0162',"," '0',", '0'
"'2975', ","'20.08',"," '2026-05-06  01:23:30',"," '5.81', '","0.57', ","'0.0216', ","'0', ",'0'
"'2976', ","'19.99',"," '2026-05-06  01:23:45',"," '9.4', '0",".53', '","0.0243', '","0', '",0'
"'2977', ","'20.01',"," '2026-05-06  01:24:00',"," '10.35', ","'0.99',"," '0.016', ","'0', ",'0'
"'2978', ","'20.15',"," '2026-05-06  01:24:15',"," '2.19', '","0.78', ","'0.0341', ","'0', ",'0'
"'2979', ","'20.43',"," '2026-05-06  01:24:30',"," '11.44', ","'0.2', ","'0.0188', ","'0', ",'0'
"'2980', ","'20.32',"," '2026-05-06  01:24:45',"," '11.21', ","'0.27',"," '0.0179',"," '0',", '0'
"'2981', ","'20.49',"," '2026-05-06  01:25:00',"," '9.15', '","1.43', ","'0.0081', ","'0', ",'0'
"'2982', ","'20.51',"," '2026-05-06  01:25:15',"," '3.41', '","1.23', ","'0.0163', ","'0', ",'1'
"'2983', ","'20.47',"," '2026-05-06  01:25:30',"," '9.12', '","1.47', ","'0.0161', ","'0', ",'0'
"'2984', ","'20.08',"," '2026-05-06  01:25:45',"," '5.89', '","0.01', ","'0.0274', ","'0', ",'0'
"'2985', ","'20.06',"," '2026-05-06  01:26:00',"," '2.97', '","0.79', ","'0.0088', ","'0', ",'0'
"'2986', ","'20.47',"," '2026-05-06  01:26:15',"," '5.67', '","0.56', ","'0.0266', ","'0', ",'0'
"'2987', ","'20.24',"," '2026-05-06  01:26:30',"," '7.99', '","0.83', ","'0.0168', ","'0', ",'0'
"'2988', ","'20.09',"," '2026-05-06  01:26:45',"," '141.95',"," '1.2',"," '0.0083',"," '0',", '0'
"'2989', ","'20.13',"," '2026-05-06  01:27:00',"," '7.12', '","0.38', ","'0.0165', ","'0', ",'0'
"'2990', ","'20.45',"," '2026-05-06  01:27:15',"," '3.34', '","1.14', ","'0.0248', ","'0', ",'0'
"'2991', ","'20.4', ","'2026-05-06  01:27:30', ","'10.66', '","1.31', ","'0.0204', ","'0', ",'0'
"'2992', ","'20.41',"," '2026-05-06  01:27:45',"," '1.67', '","0.47', ","'0.015', '","0', '",0'
"'2993', ","'19.91',"," '2026-05-06  01:28:00',"," '4.59', '","1.17', ","'0.0245', ","'0', ",'0'
"'2994', ","'20.01',"," '2026-05-06  01:28:15',"," '5.27', '","0.89', ","'0.0331', ","'0', ",'1'
"'2995', ","'20.4', ","'2026-05-06  01:28:30', ","'3.27', '1",".59', '","0.0135', '","0', '",0'
"'2996', ","'20.47',"," '2026-05-06  01:28:45',"," '3.71', '","1.5', '","0.024', '0","', '0",'
"'2997', ","'19.91',"," '2026-05-06  01:29:00',"," '6.85', '","1.54', ","'0.0119', ","'0', ",'0'
"'2998', ","'20.45',"," '2026-05-06  01:29:15',"," '2.24', '","0.17', ","'0.0226', ","'0', ",'0'
"'2999', ","'20.05',"," '2026-05-06  01:29:30',"," '1.5', '0",".34', '","0.0345', '","0', '",0'
"'3000', ","'20.41',"," '2026-05-06  01:29:45',"," '4.14', '","1.12', ","'0.0136', ","'0', ",'0'
"'3001', ","'20.06',"," '2026-05-06  01:30:00',"," '5.86', '","1.42', ","'0.0212', ","'0', ",'0'
"'3002', ","'20.46',"," '2026-05-06  01:30:15',"," '7.47', '","0.94', ","'0.0313', ","'0', ",'0'
"'3003', ","'20.35',"," '2026-05-06  01:30:30',"," '10.14', ","'1.55',"," '0.0108',"," '0',", '0'
"'3004', ","'19.94',"," '2026-05-06  01:30:45',"," '5.81', '","0.58', ","'0.0331', ","'0', ",'0'
"'3005', ","'20.02',"," '2026-05-06  01:31:00',"," '10.54', ","'1.38',"," '0.0198',"," '0',", '0'
"'3006', ","'20.47',"," '2026-05-06  01:31:15',"," '10.09', ","'1.48',"," '0.0098',"," '0',", '0'
"'3007', ","'20.26',"," '2026-05-06  01:31:30',"," '2.26', '","0.57', ","'0.0276', ","'0', ",'0'
"'3008', ","'20.1', ","'2026-05-06  01:31:45', ","'11.32', '","1.35', ","'0.0092', ","'0', ",'0'
"'3009', ","'20.29',"," '2026-05-06  01:32:00',"," '5.31', '","0.47', ","'0.0095', ","'0', ",'0'
"'3010', ","'20.11',"," '2026-05-06  01:32:15',"," '4.91', '","0.87', ","'0.0082', ","'0', ",'0'
"'3011', ","'19.91',"," '2026-05-06  01:32:30',"," '11.03', ","'0.58',"," '0.0295',"," '0',", '0'
"'3012', ","'19.89',"," '2026-05-06  01:32:45',"," '4.91', '","1.39', ","'0.0295', ","'0', ",'0'
"'3013', ","'20.31',"," '2026-05-06  01:33:00',"," '10.37', ","'0.12',"," '0.0113',"," '0',", '0'
"'3014', ","'20.15',"," '2026-05-06  01:33:15',"," '9.83', '","0.74', ","'0.033', '","0', '",0'
"'3015', ","'20.11',"," '2026-05-06  01:33:30',"," '9.44', '","0.19', ","'0.0122', ","'0', ",'0'
"'3016', ","'20.34',"," '2026-05-06  01:33:45',"," '3.89', '","1.41', ","'0.0344', ","'0', ",'0'
"'3017', ","'20.37',"," '2026-05-06  01:34:00',"," '8.1', '0",".79', '","0.0293', '","0', '",0'
"'3018', ","'20.25',"," '2026-05-06  01:34:15',"," '9.64', '","1.16', ","'0.0274', ","'0', ",'0'
"'3019', ","'20.34',"," '2026-05-06  01:34:30',"," '9.31', '","0.37', ","'0.0118', ","'0', ",'0'
"'3020', ","'20.19',"," '2026-05-06  01:34:45',"," '4.8', '0",".95', '","0.0254', '","0', '",0'
"'3021', ","'20.39',"," '2026-05-06  01:35:00',"," '8.01', '","0.56', ","'0.0302', ","'0', ",'0'
"'3022', ","'20.24',"," '2026-05-06  01:35:15',"," '2.61', '","1.07', ","'0.0167', ","'0', ",'0'
"'3023', ","'19.89',"," '2026-05-06  01:35:30',"," '4.95', '","1.37', ","'0.0319', ","'0', ",'0'
"'3024', ","'19.92',"," '2026-05-06  01:35:45',"," '4.11', '","0.35', ","'0.0104', ","'0', ",'0'
"'3025', ","'20.1', ","'2026-05-06  01:36:00', ","'9.98', '0",".71', '","0.0222', '","0', '",0'
"'3026', ","'20.17',"," '2026-05-06  01:36:15',"," '5.29', '","0.91', ","'0.0224', ","'0', ",'0'
"'3027', ","'20.18',"," '2026-05-06  01:36:30',"," '10.93', ","'0.24',"," '0.0086',"," '0',", '0'
"'3028', ","'20.11',"," '2026-05-06  01:36:45',"," '2.89', '","0.27', ","'0.0331', ","'0', ",'0'
"'3029', ","'20.44',"," '2026-05-06  01:37:00',"," '3.58', '","0.64', ","'0.0199', ","'0', ",'0'
"'3030', ","'20.25',"," '2026-05-06  01:37:15',"," '1.4', '0",".69', '","0.0261', '","0', '",0'
"'3031', ","'20.08',"," '2026-05-06  01:37:30',"," '2.76', '","0.86', ","'0.0205', ","'0', ",'0'
"'3032', ","'20.44',"," '2026-05-06  01:37:45',"," '3.53', '","1.32', ","'0.0086', ","'0', ",'0'
"'3033', ","'20.31',"," '2026-05-06  01:38:00',"," '5.36', '","0.15', ","'0.0212', ","'0', ",'0'
"'3034', ","'20.02',"," '2026-05-06  01:38:15',"," '11.08', ","'0.82',"," '0.029', ","'0', ",'0'
"'3035', ","'20.39',"," '2026-05-06  01:38:30',"," '9.48', '","1.39', ","'0.0332', ","'0', ",'0'
"'3036', ","'20.14',"," '2026-05-06  01:38:45',"," '7.46', '","0.82', ","'0.0118', ","'0', ",'0'
"'3037', ","'20.32',"," '2026-05-06  01:39:00',"," '2.19', '","1.07', ","'0.0115', ","'0', ",'0'
"'3038', ","'20.15',"," '2026-05-06  01:39:15',"," '1.49', '","1.45', ","'0.0246', ","'0', ",'0'
"'3039', ","'20.42',"," '2026-05-06  01:39:30',"," '8.31', '","0.71', ","'0.0238', ","'0', ",'0'
"'3040', ","'19.97',"," '2026-05-06  01:39:45',"," '4.34', '","0.65', ","'0.011', '","0', '",1'
"'3041', ","'19.9', ","'2026-05-06  01:40:00', ","'10.27', '","1.23', ","'0.0246', ","'0', ",'0'
"'3042', ","'20.34',"," '2026-05-06  01:40:15',"," '4.98', '","0.04', ","'0.0193', ","'0', ",'0'
"'3043', ","'19.92',"," '2026-05-06  01:40:30',"," '6.51', '","1.53', ","'0.0345', ","'0', ",'0'
"'3044', ","'20.28',"," '2026-05-06  01:40:45',"," '3.34', '","1.39', ","'0.0289', ","'0', ",'0'
"'3045', ","'20.01',"," '2026-05-06  01:41:00',"," '4.74', '","0.39', ","'0.0289', ","'0', ",'0'
"'3046', ","'20.13',"," '2026-05-06  01:41:15',"," '2.43', '","0.11', ","'0.0202', ","'0', ",'0'
"'3047', ","'20.07',"," '2026-05-06  01:41:30',"," '4.27', '","1.2', '","0.0158', '","0', '",0'
"'3048', ","'20.3', ","'2026-05-06  01:41:45', ","'5.25', '1",".59', '","0.0142', '","0', '",0'
"'3049', ","'19.95',"," '2026-05-06  01:42:00',"," '4.16', '","0.63', ","'0.0294', ","'0', ",'0'
"'3050', ","'20.2', ","'2026-05-06  01:42:15', ","'7.63', '1",".27', '","0.0341', '","0', '",0'
"'3051', ","'20.4', ","'2026-05-06  01:42:30', ","'1.52', '0",".73', '","0.0323', '","0', '",0'
"'3052', ","'20.05',"," '2026-05-06  01:42:45',"," '9.54', '","0.15', ","'0.0344', ","'0', ",'0'
"'3053', ","'19.86',"," '2026-05-06  01:43:00',"," '4.63', '","0.43', ","'0.0122', ","'0', ",'0'
"'3054', ","'19.93',"," '2026-05-06  01:43:15',"," '8.78', '","0.95', ","'0.0336', ","'0', ",'0'
"'3055', ","'19.92',"," '2026-05-06  01:43:30',"," '3.54', '","0.27', ","'0.0212', ","'0', ",'0'
"'3056', ","'19.87',"," '2026-05-06  01:43:45',"," '6.5', '0",".57', '","0.0341', '","0', '",0'
"'3057', ","'19.98',"," '2026-05-06  01:44:00',"," '8.83', '","1.11', ","'0.0224', ","'0', ",'0'
"'3058', ","'20.28',"," '2026-05-06  01:44:15',"," '4.83', '","1.21', ","'0.0268', ","'0', ",'0'
"'3059', ","'19.91',"," '2026-05-06  01:44:30',"," '5.36', '","0.83', ","'0.0317', ","'0', ",'0'
"'3060', ","'20.36',"," '2026-05-06  01:44:45',"," '9.06', '","0.03', ","'0.0342', ","'0', ",'0'
"'3061', ","'20.01',"," '2026-05-06  01:45:00',"," '5.14', '","0.5', '","0.0201', '","0', '",1'
"'3062', ","'20', '2","026-05-06 01 :45:15', '8",".59', '0.1","8', '0.","0131', '0'",", '0'",
"'3063', ","'19.93',"," '2026-05-06  01:45:30',"," '4.16', '","1.26', ","'0.0159', ","'0', ",'0'
"'3064', ","'19.96',"," '2026-05-06  01:45:45',"," '1.43', '","0.21', ","'0.0117', ","'0', ",'1'
"'3065', ","'19.99',"," '2026-05-06  01:46:00',"," '4.88', '","0.17', ","'0.014', '","0', '",0'
"'3066', ","'19.91',"," '2026-05-06  01:46:15',"," '10.37', ","'0.85',"," '0.0262',"," '0',", '0'
"'3067', ","'19.9', ","'2026-05-06  01:46:30', ","'3.76', '1",".35', '","0.0115', '","0', '",0'
"'3068', ","'19.98',"," '2026-05-06  01:46:45',"," '9.29', '","0.39', ","'0.0304', ","'0', ",'0'
"'3069', ","'20.14',"," '2026-05-06  01:47:00',"," '7.53', '","0.8', '","0.0096', '","0', '",0'
"'3070', ","'20.34',"," '2026-05-06  01:47:15',"," '2.46', '","0.99', ","'0.0214', ","'0', ",'0'
"'3071', ","'20.23',"," '2026-05-06  01:47:30',"," '7.81', '","0.2', '","0.0339', '","0', '",0'
"'3072', ","'20.17',"," '2026-05-06  01:47:45',"," '6.29', '","1.42', ","'0.0319', ","'0', ",'0'
"'3073', ","'19.85',"," '2026-05-06  01:48:00',"," '8.27', '","1.48', ","'0.0268', ","'0', ",'0'
"'3074', ","'20.23',"," '2026-05-06  01:48:15',"," '3.83', '","0.7', '","0.0255', '","0', '",0'
"'3075', ","'20.32',"," '2026-05-06  01:48:30',"," '11.14', ","'0.54',"," '0.0327',"," '0',", '0'
"'3076', ","'20.21',"," '2026-05-06  01:48:45',"," '5.62', '","1.45', ","'0.0174', ","'0', ",'0'
"'3077', ","'20.11',"," '2026-05-06  01:49:00',"," '4.28', '","1.37', ","'0.0293', ","'0', ",'0'
"'3078', ","'20.05',"," '2026-05-06  01:49:15',"," '7.83', '","1.02', ","'0.0125', ","'0', ",'0'
"'3079', ","'19.99',"," '2026-05-06  01:49:30',"," '10.89', ","'0.84',"," '0.0315',"," '0',", '0'
"'3080', ","'20.27',"," '2026-05-06  01:49:45',"," '2.62', '","0.12', ","'0.0193', ","'0', ",'0'
"'3081', ","'20.17',"," '2026-05-06  01:50:00',"," '6.43', '","0.99', ","'0.0169', ","'0', ",'0'
"'3082', ","'20', '2","026-05-06 01 :50:15', '1","85.58', '0",".42', '","0.0135', '","0', '",0'
"'3083', ","'20.29',"," '2026-05-06  01:50:30',"," '1.29', '","1.17', ","'0.0216', ","'0', ",'0'
"'3084', ","'19.81',"," '2026-05-06  01:50:45',"," '8.36', '","0.58', ","'0.0286', ","'0', ",'0'
"'3085', ","'20.25',"," '2026-05-06  01:51:00',"," '4.77', '","0.33', ","'0.0117', ","'0', ",'0'
"'3086', ","'19.8', ","'2026-05-06  01:51:15', ","'6.74', '0",".24', '","0.0237', '","0', '",0'
"'3087', ","'19.98',"," '2026-05-06  01:51:30',"," '9.52', '","1.16', ","'0.0316', ","'0', ",'0'
"'3088', ","'19.99',"," '2026-05-06  01:51:45',"," '10.21', ","'0.84',"," '0.0198',"," '0',", '0'
"'3089', ","'20.31',"," '2026-05-06  01:52:00',"," '9.04', '","0.35', ","'0.0333', ","'0', ",'0'
"'3090', ","'20', '2","026-05-06 01 :52:15', '6",".62', '0.1","4', '0.","0299', '0'",", '0'",
"'3091', ","'20.08',"," '2026-05-06  01:52:30',"," '4.27', '","0.8', '","0.0316', '","0', '",0'
"'3092', ","'19.8', ","'2026-05-06  01:52:45', ","'3.16', '1",".42', '","0.0259', '","0', '",0'
"'3093', ","'19.94',"," '2026-05-06  01:53:00',"," '6.73', '","0.86', ","'0.0275', ","'0', ",'0'
"'3094', ","'20.21',"," '2026-05-06  01:53:15',"," '1.45', '","0.04', ","'0.0249', ","'0', ",'0'
"'3095', ","'20.33',"," '2026-05-06  01:53:30',"," '5.44', '","1.57', ","'0.0166', ","'0', ",'0'
"'3096', ","'20.25',"," '2026-05-06  01:53:45',"," '3.56', '","1.29', ","'0.0164', ","'0', ",'0'
"'3097', ","'19.81',"," '2026-05-06  01:54:00',"," '152.61',"," '0.3',"," '0.0258',"," '0',", '0'
"'3098', ","'20.16',"," '2026-05-06  01:54:15',"," '6.39', '","1.42', ","'0.0096', ","'0', ",'0'
"'3099', ","'20.07',"," '2026-05-06  01:54:30',"," '8.39', '","1.03', ","'0.0282', ","'0', ",'0'
"'3100', ","'20.17',"," '2026-05-06  01:54:45',"," '9.53', '","1.26', ","'0.02', '0","', '0",'
"'3101', ","'20', '2","026-05-06 01 :55:00', '1","1.13', '1.","16', '0",".0132', '0","', '0",'
"'3102', ","'20.34',"," '2026-05-06  01:55:15',"," '2.12', '","1.35', ","'0.0114', ","'0', ",'0'
"'3103', ","'20.07',"," '2026-05-06  01:55:30',"," '1.92', '","0.93', ","'0.0164', ","'0', ",'0'
"'3104', ","'20.06',"," '2026-05-06  01:55:45',"," '3.14', '","0.97', ","'0.0323', ","'0', ",'0'
"'3105', ","'20.26',"," '2026-05-06  01:56:00',"," '5.19', '","1.41', ","'0.0322', ","'0', ",'0'
"'3106', ","'19.89',"," '2026-05-06  01:56:15',"," '8.24', '","0.06', ","'0.0244', ","'0', ",'1'
"'3107', ","'19.98',"," '2026-05-06  01:56:30',"," '10.59', ","'1.49',"," '0.0108',"," '0',", '0'
"'3108', ","'20.28',"," '2026-05-06  01:56:45',"," '5.42', '","0.91', ","'0.0124', ","'0', ",'0'
"'3109', ","'20.22',"," '2026-05-06  01:57:00',"," '5.17', '","0.49', ","'0.0092', ","'0', ",'1'
"'3110', ","'20.17',"," '2026-05-06  01:57:15',"," '3.68', '","1.52', ","'0.0262', ","'0', ",'0'
"'3111', ","'20.26',"," '2026-05-06  01:57:30',"," '10.61', ","'0.66',"," '0.0254',"," '0',", '0'
"'3112', ","'19.95',"," '2026-05-06  01:57:45',"," '9.92', '","1.47', ","'0.0304', ","'0', ",'0'
"'3113', ","'19.98',"," '2026-05-06  01:58:00',"," '4.65', '","0.73', ","'0.0286', ","'0', ",'0'
"'3114', ","'19.83',"," '2026-05-06  01:58:15',"," '10.53', ","'1.23',"," '0.0159',"," '0',", '0'
"'3115', ","'20.01',"," '2026-05-06  01:58:30',"," '9.82', '","0.13', ","'0.0148', ","'0', ",'0'
"'3116', ","'19.95',"," '2026-05-06  01:58:45',"," '3.02', '","0.26', ","'0.0322', ","'0', ",'0'
"'3117', ","'20.19',"," '2026-05-06  01:59:00',"," '8.68', '","1.09', ","'0.0246', ","'0', ",'0'
"'3118', ","'20.27',"," '2026-05-06  01:59:15',"," '5.47', '","0.02', ","'0.0259', ","'0', ",'0'
"'3119', ","'19.82',"," '2026-05-06  01:59:30',"," '5.84', '","1.08', ","'0.0321', ","'0', ",'0'
"'3120', ","'19.92',"," '2026-05-06  01:59:45',"," '3.29', '","0.23', ","'0.0257', ","'0', ",'0'
"'3121', ","'19.76',"," '2026-05-06  02:00:00',"," '9.14', '","0.46', ","'0.0174', ","'0', ",'1'
